,年度,縣市別,序號,醫療院所名稱,醫療院所十碼代碼,郵遞區號,地    址
8842,2016,臺中市,8843,長頸鹿小兒科診所,3536021452,423,台中市東勢區豐勢路418號
8843,2016,臺中市,8844,湯瑪仕小兒科診所,3536021489,423,台中市東勢區豐勢路445號
8844,2016,臺中市,8845,榮陽內小兒科診所,3536020151,423,台中市東勢區豐勢路424號
8845,2016,臺中市,8846,東勢蔡外科診所,3536021425,423,台中市東勢區豐勢路510號
8846,2016,臺中市,8847,一民診所,3536020375,423,台中市東勢區三民街48號
8847,2016,臺中市,8848,朱永泰診所,3536020286,423,台中市東勢區豐勢路172號
8848,2016,臺中市,8849,張?旺耳鼻喉科診所,3536020366,423,台中市東勢區豐勢路559號
8849,2016,臺中市,8850,東勢潘耳鼻喉科,3503020043,423,台中市東勢區豐勢路496號
8850,2016,臺中市,8851,山城診所,3503020025,423,台中市東勢區中山路88號
8851,2016,臺中市,8852,維恩耳鼻喉科,3501194237,423,台中市東勢區豐勢路372號
8852,2016,臺中市,8853,臺中巿清水區衛生所,2336040014,436,台中市清水區中山路92號
8853,2016,臺中市,8854,回生家庭醫學科診所,3536040055,436,台中市清水區中山路134號
8854,2016,臺中市,8855,蔡神經科診所,3536041614,436,台中市清水區中山路134-2號1-3樓
8855,2016,臺中市,8856,明哲診所,3536040144,436,台中市清水區中山路449-1號
8856,2016,臺中市,8857,紀小兒科內科診所,3536040171,436,台中市清水區中興街66號
8857,2016,臺中市,8858,全佑家庭醫學科診所,3536040199,436,台中市清水區新興路260號
8858,2016,臺中市,8859,林玉彪診所,3536040224,436,台中市清水區光華路135號
8859,2016,臺中市,8860,蘇光緯診所,3536040233,436,台中市清水區中山路198號
8860,2016,臺中市,8861,趙見福診所,3536040242,436,台中市清水區鎮南街１之２號
8861,2016,臺中市,8862,陳振昆診所,3536040279,436,台中市清水區中山路127號
8862,2016,臺中市,8863,林澤民小兒科診所,3536040322,436,台中市清水區中山路242之１號
8863,2016,臺中市,8864,蔡篤煌診所,3536040340,436,台中市清水區西寧路15號
8864,2016,臺中市,8865,萬安診所,3536040359,436,台中市清水區中山路126之2號
8865,2016,臺中市,8866,嘉佑診所,3536040439,436,台中市清水區高美路117-3號
8866,2016,臺中市,8867,順風耳鼻喉科診所,3536041543,436,台中市清水區鎮南街41號
8867,2016,臺中市,8868,林佳輝診所,3536041570,436,台中市清水區中正街19號
8868,2016,臺中市,8869,楊超博診所,3536041589,436,台中市清水區中山路151-8號1樓
8869,2016,臺中市,8870,安新診所,3503040045,436,台中市清水區中山路170號3樓
8870,2016,臺中市,8871,德安診所,3503040054,436,台中市清水區鰲峰路36-3號
8871,2016,臺中市,8872,陽明診所,3536040304,436,台中市清水區光華路75號
8872,2016,臺中市,8873,"台中市梧棲區
衛生所",2336060016,435,台中市梧棲區雲集街70巷3號
8873,2016,臺中市,8874,"童綜合社團法人
童綜合醫院",0936060016,435,台中市梧棲區台灣大道八段699號
8874,2016,臺中市,8875,明德醫院,1536060037,435,台中市梧棲區仁美街33巷50號
8875,2016,臺中市,8876,忠港醫院,1536061114,435,台中市梧棲區中興路49號
8876,2016,臺中市,8877,啟恩診所,3536060048,435,台中市梧棲區中和街81號
8877,2016,臺中市,8878,宏恩外科診所,3536060057,435,台中市梧棲區梧棲路132號
8878,2016,臺中市,8879,明生診所,3503060010,435,台中市梧棲區中央路一段931號
8879,2016,臺中市,8880,瑞比診所,3503060038,435,台中市梧棲區港埠路一段827巷2號
8880,2016,臺中市,8881,安心診所,3536061241,435,台中市梧棲區港埠路二段1115號
8881,2016,臺中市,8882,張瑞林小兒科診所,3536060146,435,台中市梧棲區中興路128巷5號
8882,2016,臺中市,8883,臺中市神岡區衛生所,2336080018,429,台中市神岡區神岡路2號
8883,2016,臺中市,8884,李敦錦聯合診所,3536080228,429,台中市神岡區民生路40-2號
8884,2016,臺中市,8885,林政益小兒科診所,3536081314,429,台中市神岡區中山路33號
8885,2016,臺中市,8886,林炳麟診所,3536080111,429,台中市神岡區神岡路24號
8886,2016,臺中市,8887,祈安聯合診所,3536080059,429,台中市神岡區民生路27號
8887,2016,臺中市,8888,晉安診所,3536081323,429,台中市神岡區中山路906號
8888,2016,臺中市,8889,祥祐診所,3536080031,429,台中市神岡區五權路69號
8889,2016,臺中市,8890,源美內兒科診所,3536080086,429,台中市神岡區神岡路45-1號
8890,2016,臺中市,8891,劉俊欣耳鼻喉科診所,3536081341,429,台中市神岡區神岡路83號
8891,2016,臺中市,8892,佑林診所,3503080012,429,台中市神岡區中山路27號
8892,2016,臺中市,8893,陳忠義診所,3536080200,429,台中市神岡區民生路22號
8893,2016,臺中市,8894,臺中巿大雅區衛生所,2303100015,428,台中市大雅區中清東路232號
8894,2016,臺中市,8895,清泉醫院,1536100081,428,台中市大雅區雅潭路178號
8895,2016,臺中市,8896,佳興耳鼻喉科診所,3536101642,428,台中市大雅區民生路一段210號1樓
8896,2016,臺中市,8897,陳台祝診所,3536100154,428,台中市大雅區學府路１７１號
8897,2016,臺中市,8898,宗澤診所,3536100270,428,台中市大雅區中山北路４９２號
8898,2016,臺中市,8899,國光內科診所,3536100145,428,台中市大雅區中清東路75號
8899,2016,臺中市,8900,黃名正小兒科診所,3536100234,428,台中市大雅區學府路２１９號
8900,2016,臺中市,8901,洪耳鼻喉科小兒科診所,3536100378,428,台中市大雅區雅潭路四段769號
8901,2016,臺中市,8902,廖耳鼻喉科診所,3536100387,428,台中市大雅區民興街25號
8902,2016,臺中市,8903,愛生家庭醫學科診所,3536100412,428,台中市大雅區學府路417號
8903,2016,臺中市,8904,長安診所,3536100449,428,台中市大雅區民興街五十七號一、二、三樓
8904,2016,臺中市,8905,吳耳鼻喉科診所,3536101464,428,台中市大雅區學府路333號
8905,2016,臺中市,8906,林釗尚小兒科診所,3536101107,428,台中市大雅區大雅路149、151號
8906,2016,臺中市,8907,大中小兒科診所,3536101562,428,台中市大雅區雅潭路四段711號
8907,2016,臺中市,8908,長榮耳鼻喉科診所,3536101553,428,台中市大雅區雅潭路四段826號
8908,2016,臺中市,8909,得康診所,3536101606,428,台中市大雅區學府路227號
8909,2016,臺中市,8910,雅林診所,3536101615,428,台中市大雅區神林南路633號
8910,2016,臺中市,8911,台光診所,3536100403,428,台中市大雅區民生路一段１８３號
8911,2016,臺中市,8912,臺中市石岡區衛生所,2336120017,422,台中市石岡區石岡街6號
8912,2016,臺中市,8913,清海醫院,1536120010,422,台中市石岡區金星里下坑巷41-2號
8913,2016,臺中市,8914,大安區衛生所,2336140019,439,台中市大安區中山南路333號
8914,2016,臺中市,8915,安田診所,3536140032,439,台中市大安區中山南路281號
8915,2016,臺中市,8916,佑安診所,3536141057,439,台中市大安區大安港路621號
8916,2016,臺中市,8917,臺中巿大肚區衛生所,2336160011,432,台中市大肚區榮華街1號
8917,2016,臺中市,8918,大肚天佑內小兒科診所,3536160043,432,台中市大肚區沙田路1段510號
8918,2016,臺中市,8919,百健診所,3536161371,432,台中市大肚區沙田路2段614號
8919,2016,臺中市,8920,自強診所,3536160098,432,台中市大肚區遊園路2段206號
8920,2016,臺中市,8921,易昇診所,3536161344,432,台中市大肚區遊園路2段188號
8921,2016,臺中市,8922,臺中市霧峰區衛生所,2336180013,413,台中市霧峰區本堂里民生路1-9號
8922,2016,臺中市,8923,謝煌德小兒科診所,3536180278,413,台中市霧峰區本鄉里中正路988號
8923,2016,臺中市,8924,劉暄峰小兒科診所,3536180376,413,台中市霧峰區甲寅里中正路1141號
8924,2016,臺中市,8925,天仁小兒科診所,3536181480,413,台中市霧峰區中正路969號
8925,2016,臺中市,8926,蔡明哲小兒科診所,3536180232,413,台中市霧峰區中正里中正路1102號
8926,2016,臺中市,8927,合康診所,3503180017,413,台中市霧峰區中正路892號
8927,2016,臺中市,8928,金寶貝診所,3536180161,413,台中市霧峰區中正路882號
8928,2016,臺中市,8929,平奚診所,3536180223,413,台中市霧峰區四德路408號
8929,2016,臺中市,8930,陳儀崇診所,3536180269,413,台中市霧峰區萊園路6-1號
8930,2016,臺中市,8931,霧峰澄清醫院,1536180061,413,台中市霧峰區甲寅里中正路1129號
8931,2016,臺中市,8932,本堂澄清醫院,1536181139,413,台中市霧峰區中正路７１８號
8932,2016,臺中市,8933,泰安醫院,1536181148,413,台中市霧峰區本堂里中正路928號
8933,2016,臺中市,8934,亞洲大學附屬醫院,1303180011,413,台中市霧峰區福新路222號
8934,2016,臺中市,8935,臺中巿大里區衛生所,2336200010,412,台中市大里區大衛路82號
8935,2016,臺中市,8936,仁愛醫療財團法人大里仁愛醫院,1136200015,412,台中市大里區東榮路483號
8936,2016,臺中市,8937,蔡政益小兒科,3536202537,412,台中市大里區益民路二段169號
8937,2016,臺中市,8938,香光小兒科診所,3536200284,412,台中市大里區中興路二段392之1號
8938,2016,臺中市,8939,顧耳鼻喉科診所,3536202555,412,台中市大里區塗城路532號
8939,2016,臺中市,8940,祐生診所,3536200300,412,台中市大里區東明路231號
8940,2016,臺中市,8941,江宗龍小兒科診所,3536201334,412,台中市大里區益民路2段323號
8941,2016,臺中市,8942,聖心診所,3536202813,412,台中市大里區東榮路350號
8942,2016,臺中市,8943,小博仕診所,3536202760,412,台中市大里區大明路302號
8943,2016,臺中市,8944,陳祥雪小兒科診所,3536201343,412,台中市大里區新生西路42號
8944,2016,臺中市,8945,博生婦產科診所,3536201361,412,台中市大里區德芳南路352號
8945,2016,臺中市,8946,魏文宏診所,3536202564,412,台中市大里區中興路二段229號
8946,2016,臺中市,8947,陳建利診所,3536200757,412,台中市大里區成功路387號
8947,2016,臺中市,8948,楊文澤小兒科診所,3536201110,412,台中市大里區塗城路846號
8948,2016,臺中市,8949,黃敬棟診所,3536202751,412,台中市大里區爽文路752號
8949,2016,臺中市,8950,李文軒耳鼻喉科診所,3536202662,412,台中市大里區益民路二段271號
8950,2016,臺中市,8951,大里陳內小兒科,3536202760,412,台中市大里區大里路19號
8951,2016,臺中市,8952,台安診所,3536202804,412,台中市大里區甲堤南路112號
8952,2016,臺中市,8953,立人耳鼻喉科診所,3536200499,412,台中市大里區益民路2段55號
8953,2016,臺中市,8954,沈宗憲診所,3536202457,412,台中市大里區中興路二段712號
8954,2016,臺中市,8955,吳文正診所,3536200588,412,台中市大里區益民路2段179號
8955,2016,臺中市,8956,長青診所,3536201076,412,台中市大里區仁化路582號1樓
8956,2016,臺中市,8957,羅邦倚診所,3503200041,412,台中市大里區中興路2段202-3號1樓
8957,2016,臺中市,8958,李良小兒科,3536200640,412,台中市大里區益民路2段119號
8958,2016,臺中市,8959,新菩提醫院,1536201065,412,台中市大里區中興路2段621號
8959,2016,臺中市,8960,健民診所(準備合約),3536201272,412,台中市大里區健民路83之7號
8960,2016,臺中市,8961,劉彥昇診所(準備合約),3536202859,412,台中市大里區健民路83之7號
8961,2016,臺中市,8962,欣仁診所(準備合約),3503200210,412,台中市大里區東榮路501號1樓、2樓
8962,2016,臺中市,8963,悅安診所(準備合約),3503200176,412,台中市大里區中興路2段153-4號
8963,2016,臺中市,8964,臺中巿和平區衛生所,2336210025,424,台中市和平區南勢里東關路三段132號
8964,2016,臺中市,8965,安康診所,3536210600,424,台中市和平區南勢里東關路三段151-9號
8965,2016,臺中市,8966,臺中巿梨山衛生所,2336210034,424,台中市和平區梨山里中正路68號
8966,2016,彰化縣,8967,彰化市南西北區衛生所,2337010010,500,彰化縣彰化市旭光路166號
8967,2016,彰化縣,8968,彰化基督教醫療財團法人彰化基督教兒童醫院,1137010042,500,彰化縣彰化市旭光路320號
8968,2016,彰化縣,8969,財團法人彰化基督教醫院,1137010024,500,彰化縣彰化市南校街135號
8969,2016,彰化縣,8970,秀傳醫療社團法人秀傳紀念醫院,0937010019,500,彰化縣彰化市中山路一段542號
8970,2016,彰化縣,8971,漢銘醫院,1537010111,500,彰化縣彰化市中山路一段366號
8971,2016,彰化縣,8972,成美醫院,1537010219,500,彰化縣彰化市三民路56號
8972,2016,彰化縣,8973,信生醫院,1537010040,500,彰化縣彰化市三民路312號
8973,2016,彰化縣,8974,冠華醫院,1537010175,500,彰化縣彰化市中正路一段437號
8974,2016,彰化縣,8975,順安醫院,1537010237,500,彰化縣彰化市光復路53號
8975,2016,彰化縣,8976,余偉傑小兒科診所,3537013650,500,彰化縣彰化市曉陽路188號
8976,2016,彰化縣,8977,鄭明宗小兒科診所,3537013329,500,彰化縣彰化市中正路二段640號
8977,2016,彰化縣,8978,楊志泰小兒科診所,3537010284,500,彰化縣彰化市長壽街168號
8978,2016,彰化縣,8979,愛貝兒小兒科診所,3537013598,500,彰化縣彰化市曉陽路212號1樓
8979,2016,彰化縣,8980,林文乙診所,3537013794,500,彰化縣彰化市曉陽路209號
8980,2016,彰化縣,8981,平安診所,3537013347,500,彰化縣彰化市中正路一段452號
8981,2016,彰化縣,8982,張寶倫診所,3537013356,500,彰化縣彰化市中正路一段452號
8982,2016,彰化縣,8983,許小兒科診所,3537010211,500,彰化縣彰化市中正路一段452號
8983,2016,彰化縣,8984,吳桂芬診所,3537011361,500,彰化縣彰化市民生路161號
8984,2016,彰化縣,8985,陳錫鎰小兒科診所,3537011094,500,彰化縣彰化市民生南路76-1號
8985,2016,彰化縣,8986,莊永熙診所,3537010159,500,彰化縣彰化市民族路493號
8986,2016,彰化縣,8987,惠幼小兒科診所,3537013374,500,彰化縣彰化市彰美路一段159號
8987,2016,彰化縣,8988,群祐小兒科診所,3537013061,500,彰化縣彰化市彰新一段79號
8988,2016,彰化縣,8989,蔡文瑞耳鼻喉科診所,3537011692,500,彰化縣彰化市中正路二段491號
8989,2016,彰化縣,8990,盧正欽小兒科診所,3537011085,500,彰化縣彰化市三民路78號
8990,2016,彰化縣,8991,陳奇男診所,3537011487,500,彰化縣彰化市三民路217號
8991,2016,彰化縣,8992,蔡明吉診所,3537013632,500,彰化縣彰化市大埔路421號
8992,2016,彰化縣,8993,張文宗小兒科內科診所,3537010140,500,彰化縣彰化市長安街25號
8993,2016,彰化縣,8994,林明燦小兒科診所,3537011405,500,彰化縣彰化市民權路243號
8994,2016,彰化縣,8995,陳景德診所,3537011905,500,彰化縣彰化市中正路415號
8995,2016,彰化縣,8996,謝宗智診所,3537011870,500,彰化縣彰化市中正路2段426號
8996,2016,彰化縣,8997,葉易愷耳鼻喉科科診所,3537013865,500,彰化縣彰化市中正路一段258號
8997,2016,彰化縣,8998,惠聖診所,3537013678,500,彰化縣彰化市中正路一段432號
8998,2016,彰化縣,8999,永安診所,3537013409,500,彰化縣彰化市三民路207號
8999,2016,彰化縣,9000,孫禎文診所,3537011610,500,彰化縣彰化市華山路142號
